tourney_id,court,surface,round,best_of,player0,player1,winner
2000014,Indoor,Hard,3,3,38,69,0
2000014,Indoor,Hard,3,3,80,91,0
2000014,Indoor,Hard,2,3,48,58,0
2000014,Indoor,Hard,2,3,80,38,0
2000014,Indoor,Hard,1,3,80,48,0
2000015,Outdoor,Hard,7,3,429,89,0
2000015,Outdoor,Hard,7,3,178,26,0
2000015,Outdoor,Hard,7,3,42,126,0
2000015,Outdoor,Hard,7,3,71,352,0
2000015,Outdoor,Hard,7,3,63,114,0
2000015,Outdoor,Hard,7,3,96,25,0
2000015,Outdoor,Hard,7,3,97,66,0
2000015,Outdoor,Hard,7,3,81,99,0
2000015,Outdoor,Hard,7,3,76,41,0
2000015,Outdoor,Hard,7,3,33,59,0
2000015,Outdoor,Hard,7,3,140,90,0
2000015,Outdoor,Hard,7,3,129,62,0
2000015,Outdoor,Hard,7,3,17,67,0
2000015,Outdoor,Hard,7,3,100,167,0
2000015,Outdoor,Hard,7,3,104,?,0
2000015,Outdoor,Hard,7,3,37,136,0
2000015,Outdoor,Hard,6,3,178,429,0
2000015,Outdoor,Hard,6,3,71,76,0
2000015,Outdoor,Hard,6,3,96,129,0
2000015,Outdoor,Hard,6,3,97,42,0
2000015,Outdoor,Hard,6,3,33,63,0
2000015,Outdoor,Hard,6,3,17,81,0
2000015,Outdoor,Hard,6,3,100,140,0
2000015,Outdoor,Hard,6,3,37,104,0
2000015,Outdoor,Hard,3,3,178,37,0
2000015,Outdoor,Hard,3,3,71,96,0
2000015,Outdoor,Hard,3,3,97,17,0
2000015,Outdoor,Hard,3,3,33,100,0
2000015,Outdoor,Hard,2,3,178,97,0
2000015,Outdoor,Hard,2,3,33,71,0
2000015,Outdoor,Hard,1,3,33,178,0
2000016,Outdoor,Clay,7,3,88,420,0
2000016,Outdoor,Clay,7,3,133,87,0
2000016,Outdoor,Clay,7,3,138,53,0
2000016,Outdoor,Clay,7,3,70,57,0
2000016,Outdoor,Clay,7,3,74,73,0
2000016,Outdoor,Clay,7,3,422,77,0
2000016,Outdoor,Clay,7,3,60,193,0
2000016,Outdoor,Clay,7,3,220,360,0
