tourney_id,court,surface,round,best_of,player0,player1,winner
2009050,Outdoor,Clay,6,3,57,68,1
2009050,Outdoor,Clay,6,3,76,67,1
2009050,Outdoor,Clay,6,3,157,37,1
2009050,Outdoor,Clay,3,3,59,37,1
2009050,Outdoor,Clay,3,3,125,112,1
2009050,Outdoor,Clay,3,3,87,53,1
2009050,Outdoor,Clay,3,3,67,68,1
2009050,Outdoor,Clay,2,3,112,53,1
2009050,Outdoor,Clay,2,3,68,37,1
2009050,Outdoor,Clay,1,3,37,53,1
2009051,Indoor,Hard,7,3,93,82,1
2009051,Indoor,Hard,7,3,74,44,1
2009051,Indoor,Hard,7,3,1088,69,1
2009051,Indoor,Hard,7,3,66,100,1
2009051,Indoor,Hard,7,3,89,200,1
2009051,Indoor,Hard,7,3,42,73,1
2009051,Indoor,Hard,7,3,144,46,1
2009051,Indoor,Hard,7,3,138,55,1
2009051,Indoor,Hard,7,3,40,88,1
2009051,Indoor,Hard,7,3,127,47,1
2009051,Indoor,Hard,7,3,49,134,1
2009051,Indoor,Hard,7,3,174,1147,1
2009051,Indoor,Hard,6,3,82,23,1
2009051,Indoor,Hard,6,3,100,73,1
2009051,Indoor,Hard,6,3,200,44,1
2009051,Indoor,Hard,6,3,69,27,1
2009051,Indoor,Hard,6,3,46,55,1
2009051,Indoor,Hard,6,3,134,35,1
2009051,Indoor,Hard,6,3,1147,13,1
2009051,Indoor,Hard,6,3,88,47,1
2009051,Indoor,Hard,3,3,44,27,1
2009051,Indoor,Hard,3,3,73,23,1
2009051,Indoor,Hard,3,3,35,47,1
2009051,Indoor,Hard,3,3,55,13,1
2009051,Indoor,Hard,2,3,27,23,1
2009051,Indoor,Hard,2,3,47,13,1
2009051,Indoor,Hard,1,3,23,13,1
2009052,Indoor,Hard,7,3,54,61,1
2009052,Indoor,Hard,7,3,585,48,1
2009052,Indoor,Hard,7,3,149,42,1
2009052,Indoor,Hard,7,3,90,44,1
2009052,Indoor,Hard,7,3,39,66,1
2009052,Indoor,Hard,7,3,93,116,1
2009052,Indoor,Hard,7,3,40,174,1
2009052,Indoor,Hard,7,3,133,99,1
2009052,Indoor,Hard,7,3,36,58,1
2009052,Indoor,Hard,7,3,142,71,1
2009052,Indoor,Hard,7,3,95,105,1
2009052,Indoor,Hard,7,3,62,50,1
2009052,Indoor,Hard,6,3,174,44,1
2009052,Indoor,Hard,6,3,61,32,1
2009052,Indoor,Hard,6,3,105,10,1
2009052,Indoor,Hard,6,3,50,48,1
2009052,Indoor,Hard,6,3,156,42,1
2009052,Indoor,Hard,6,3,58,116,1
2009052,Indoor,Hard,6,3,99,7,1
2009052,Indoor,Hard,6,3,71,66,1
2009052,Indoor,Hard,3,3,42,44,1
2009052,Indoor,Hard,3,3,66,10,1
2009052,Indoor,Hard,3,3,116,7,1
2009052,Indoor,Hard,3,3,48,32,1
2009052,Indoor,Hard,2,3,44,10,1
2009052,Indoor,Hard,2,3,7,32,1
2009052,Indoor,Hard,1,3,32,10,1
2009053,Indoor,Hard,7,3,208,129,1
2009053,Indoor,Hard,7,3,67,120,1
2009053,Indoor,Hard,7,3,75,101,1
2009053,Indoor,Hard,7,3,34,49,1
2009053,Indoor,Hard,7,3,51,447,1
2009053,Indoor,Hard,7,3,46,16,1
2009053,Indoor,Hard,7,3,162,85,1
2009053,Indoor,Hard,7,3,19,52,1
2009053,Indoor,Hard,7,3,26,446,1
2009053,Indoor,Hard,7,3,108,47,1
2009053,Indoor,Hard,7,3,94,13,1
2009053,Indoor,Hard,7,3,84,64,1
2009053,Indoor,Hard,6,3,101,52,1
2009053,Indoor,Hard,6,3,129,11,1
2009053,Indoor,Hard,6,3,120,8,1
2009053,Indoor,Hard,6,3,64,16,1
2009053,Indoor,Hard,6,3,49,13,1
2009053,Indoor,Hard,6,3,446,47,1
2009053,Indoor,Hard,6,3,447,12,1
2009053,Indoor,Hard,6,3,85,9,1
2009053,Indoor,Hard,3,3,16,11,1
2009053,Indoor,Hard,3,3,13,8,1
2009053,Indoor,Hard,3,3,52,12,1
2009053,Indoor,Hard,3,3,47,9,1
2009053,Indoor,Hard,2,3,11,8,1
2009053,Indoor,Hard,2,3,12,9,1
2009053,Indoor,Hard,1,3,9,8,1
2009054,Outdoor,Hard,7,3,30,22,1
2009054,Outdoor,Hard,7,3,27,4,1
2009054,Outdoor,Hard,7,3,86,35,1
2009054,Outdoor,Hard,7,3,38,17,1
2009054,Outdoor,Hard,7,3,41,15,1
2009054,Outdoor,Hard,7,3,29,20,1
2009054,Outdoor,Hard,7,3,51,59,1
2009054,Outdoor,Hard,7,3,85,24,1
2009054,Outdoor,Hard,7,3,19,12,1
2009054,Outdoor,Hard,7,3,34,45,1
2009054,Outdoor,Hard,7,3,67,9,1
2009054,Outdoor,Hard,7,3,6,143,1
2009054,Outdoor,Hard,7,3,74,28,1
2009054,Outdoor,Hard,7,3,46,8,1
2009054,Outdoor,Hard,7,3,90,2,1
2009054,Outdoor,Hard,7,3,32,11,1
2009054,Outdoor,Hard,6,3,35,15,1
2009054,Outdoor,Hard,6,3,22,8,1
2009054,Outdoor,Hard,6,3,20,9,1
2009054,Outdoor,Hard,6,3,28,4,1
2009054,Outdoor,Hard,6,3,143,45,1
2009054,Outdoor,Hard,6,3,24,2,1
2009054,Outdoor,Hard,6,3,12,59,1
2009054,Outdoor,Hard,6,3,17,11,1
2009054,Outdoor,Hard,3,3,8,15,1
2009054,Outdoor,Hard,3,3,9,4,1
2009054,Outdoor,Hard,3,3,45,11,1
2009054,Outdoor,Hard,3,3,59,2,1
2009054,Outdoor,Hard,2,3,11,4,1
2009054,Outdoor,Hard,2,3,2,15,1
2009054,Outdoor,Hard,1,3,15,4,1
2009055,Outdoor,Hard,7,3,47,71,1
2009055,Outdoor,Hard,7,3,43,23,1
2009055,Outdoor,Hard,7,3,44,100,1
2009055,Outdoor,Hard,7,3,160,13,1
2009055,Outdoor,Hard,7,3,237,26,1
2009055,Outdoor,Hard,7,3,5,189,1
2009055,Outdoor,Hard,7,3,63,39,1
2009055,Outdoor,Hard,7,3,176,21,1
2009055,Outdoor,Hard,7,3,355,10,1
2009055,Outdoor,Hard,7,3,69,42,1
2009055,Outdoor,Hard,7,3,56,49,1
2009055,Outdoor,Hard,7,3,99,40,1
2009055,Outdoor,Hard,7,3,16,98,1
2009055,Outdoor,Hard,7,3,52,31,1
2009055,Outdoor,Hard,7,3,36,53,1
2009055,Outdoor,Hard,7,3,48,7,1
2009055,Outdoor,Hard,6,3,71,23,1
2009055,Outdoor,Hard,6,3,100,13,1
2009055,Outdoor,Hard,6,3,42,26,1
2009055,Outdoor,Hard,6,3,39,189,1
2009055,Outdoor,Hard,6,3,40,21,1
2009055,Outdoor,Hard,6,3,53,7,1
2009055,Outdoor,Hard,6,3,31,98,1
2009055,Outdoor,Hard,6,3,10,49,1
2009055,Outdoor,Hard,3,3,189,26,1
2009055,Outdoor,Hard,3,3,21,49,1
2009055,Outdoor,Hard,3,3,98,7,1
