location,tournament,match_date,series,court,surface,round,best_of,winner,loser,wrank,lrank,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,tourney_id,wpts,lpts
London,Wimbledon,2015-07-08,Grand Slam,Outdoor,Grass,Quarterfinals,5,Murray A.,Pospisil V.,3.0,56.0,6,4,7,5,6,4,0,0,0,0,,,2015-039,7450.0,870.0
London,Wimbledon,2015-07-08,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Simon G.,2.0,13.0,6,3,7,5,6,2,0,0,0,0,,,2015-039,9665.0,2435.0
London,Wimbledon,2015-07-08,Grand Slam,Outdoor,Grass,Quarterfinals,5,Gasquet R.,Wawrinka S.,20.0,4.0,6,4,4,6,3,6,6,4,11,9,,,2015-039,1610.0,5790.0
London,Wimbledon,2015-07-08,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Cilic M.,1.0,9.0,6,4,6,4,6,4,0,0,0,0,,,2015-039,13845.0,3540.0
London,Wimbledon,2015-07-10,Grand Slam,Outdoor,Grass,Semifinals,5,Djokovic N.,Gasquet R.,1.0,20.0,7,6,6,4,6,4,0,0,0,0,,,2015-039,13845.0,1610.0
London,Wimbledon,2015-07-10,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Murray A.,2.0,3.0,7,5,7,5,6,4,0,0,0,0,,,2015-039,9665.0,7450.0
London,Wimbledon,2015-07-12,Grand Slam,Outdoor,Grass,The Final,5,Djokovic N.,Federer R.,1.0,2.0,7,6,6,7,6,4,6,3,0,0,,,2015-039,13845.0,9665.0
Newport,Hall of Fame Championships,2015-07-13,ATP250,Outdoor,Grass,1st Round,3,Johnson S.,Berrer M.,49.0,128.0,6,7,6,1,6,2,0,0,0,0,,,2015-040,905.0,421.0
Newport,Hall of Fame Championships,2015-07-13,ATP250,Outdoor,Grass,1st Round,3,Smith J.P.,Tomic B.,156.0,25.0,6,3,7,5,0,0,0,0,0,0,,,2015-040,329.0,1400.0
Newport,Hall of Fame Championships,2015-07-13,ATP250,Outdoor,Grass,1st Round,3,Ito T.,Rubin N.,116.0,700.0,6,3,6,7,6,4,0,0,0,0,,,2015-040,467.0,34.0
Newport,Hall of Fame Championships,2015-07-13,ATP250,Outdoor,Grass,1st Round,3,Karlovic I.,Marchenko I.,24.0,105.0,7,6,6,7,6,4,0,0,0,0,,,2015-040,1450.0,499.0
Newport,Hall of Fame Championships,2015-07-13,ATP250,Outdoor,Grass,1st Round,3,Falla A.,Menendez-Maceiras A.,122.0,114.0,6,1,7,5,0,0,0,0,0,0,,,2015-040,448.0,477.0
Newport,Hall of Fame Championships,2015-07-13,ATP250,Outdoor,Grass,1st Round,3,Donaldson J.,Krajicek A.,166.0,125.0,6,7,6,3,6,2,0,0,0,0,,,2015-040,308.0,434.0
Newport,Hall of Fame Championships,2015-07-14,ATP250,Outdoor,Grass,1st Round,3,Querrey S.,Ebden M.,36.0,135.0,7,6,7,6,0,0,0,0,0,0,,,2015-040,1140.0,402.0
Newport,Hall of Fame Championships,2015-07-14,ATP250,Outdoor,Grass,1st Round,3,Lacko L.,Desein N.,93.0,170.0,6,3,3,6,6,2,0,0,0,0,,,2015-040,548.0,296.0
Newport,Hall of Fame Championships,2015-07-14,ATP250,Outdoor,Grass,1st Round,3,Jaziri M.,Pavic A.,85.0,660.0,6,2,4,6,7,5,0,0,0,0,,,2015-040,594.0,39.0
Newport,Hall of Fame Championships,2015-07-14,ATP250,Outdoor,Grass,1st Round,3,Hernych J.,Smyczek T.,237.0,75.0,6,3,6,4,0,0,0,0,0,0,,,2015-040,203.0,676.0
Newport,Hall of Fame Championships,2015-07-14,ATP250,Outdoor,Grass,1st Round,3,Sock J.,Stepanek R.,39.0,230.0,6,2,6,0,0,0,0,0,0,0,,,2015-040,1090.0,207.0
Newport,Hall of Fame Championships,2015-07-14,ATP250,Outdoor,Grass,1st Round,3,Brown D.,Bossel A.,80.0,282.0,7,6,6,3,0,0,0,0,0,0,,,2015-040,614.0,168.0
Newport,Hall of Fame Championships,2015-07-14,ATP250,Outdoor,Grass,1st Round,3,Sugita Y.,Harrison R.,144.0,127.0,6,1,5,7,6,3,0,0,0,0,,,2015-040,362.0,422.0
Newport,Hall of Fame Championships,2015-07-14,ATP250,Outdoor,Grass,1st Round,3,Ram R.,Isner J.,161.0,18.0,6,7,6,3,7,6,0,0,0,0,,,2015-040,320.0,1890.0
Newport,Hall of Fame Championships,2015-07-14,ATP250,Outdoor,Grass,1st Round,3,Roger-Vasselin E.,Kavcic B.,152.0,130.0,4,6,6,3,6,2,0,0,0,0,,,2015-040,338.0,413.0
Newport,Hall of Fame Championships,2015-07-15,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,Haas T.,35.0,525.0,6,7,7,6,6,4,0,0,0,0,,,2015-040,1150.0,65.0
Newport,Hall of Fame Championships,2015-07-15,ATP250,Outdoor,Grass,2nd Round,3,Ram R.,Sugita Y.,161.0,144.0,6,4,6,3,0,0,0,0,0,0,,,2015-040,320.0,362.0
Newport,Hall of Fame Championships,2015-07-15,ATP250,Outdoor,Grass,2nd Round,3,Smith J.P.,Donaldson J.,156.0,166.0,6,3,6,1,0,0,0,0,0,0,,,2015-040,329.0,308.0
Newport,Hall of Fame Championships,2015-07-15,ATP250,Outdoor,Grass,2nd Round,3,Ito T.,Johnson S.,116.0,49.0,6,4,6,4,0,0,0,0,0,0,,,2015-040,467.0,905.0
Newport,Hall of Fame Championships,2015-07-15,ATP250,Outdoor,Grass,2nd Round,3,Sock J.,Lacko L.,39.0,93.0,3,6,7,6,6,4,0,0,0,0,,,2015-040,1090.0,548.0
Newport,Hall of Fame Championships,2015-07-15,ATP250,Outdoor,Grass,2nd Round,3,Hernych J.,Falla A.,237.0,122.0,7,6,6,7,7,6,0,0,0,0,,,2015-040,203.0,448.0
Newport,Hall of Fame Championships,2015-07-15,ATP250,Outdoor,Grass,2nd Round,3,Mannarino A.,Roger-Vasselin E.,35.0,152.0,1,6,6,3,6,2,0,0,0,0,,,2015-040,1150.0,338.0
Newport,Hall of Fame Championships,2015-07-15,ATP250,Outdoor,Grass,2nd Round,3,Karlovic I.,Jaziri M.,24.0,85.0,6,4,7,6,0,0,0,0,0,0,,,2015-040,1450.0,594.0
Newport,Hall of Fame Championships,2015-07-16,ATP250,Outdoor,Grass,2nd Round,3,Brown D.,Querrey S.,80.0,36.0,6,2,4,6,6,4,0,0,0,0,,,2015-040,614.0,1140.0
Newport,Hall of Fame Championships,2015-07-16,ATP250,Outdoor,Grass,Quarterfinals,3,Ram R.,Mannarino A.,161.0,35.0,2,6,7,6,7,6,0,0,0,0,,,2015-040,320.0,1150.0
Newport,Hall of Fame Championships,2015-07-16,ATP250,Outdoor,Grass,Quarterfinals,3,Smith J.P.,Ito T.,156.0,116.0,6,3,6,7,6,3,0,0,0,0,,,2015-040,329.0,467.0
Newport,Hall of Fame Championships,2015-07-17,ATP250,Outdoor,Grass,Quarterfinals,3,Karlovic I.,Brown D.,24.0,80.0,7,6,6,3,0,0,0,0,0,0,,,2015-040,1450.0,614.0
Newport,Hall of Fame Championships,2015-07-17,ATP250,Outdoor,Grass,Quarterfinals,3,Sock J.,Hernych J.,39.0,237.0,0,1,0,0,0,0,0,0,0,0,,,2015-040,1090.0,203.0
Newport,Hall of Fame Championships,2015-07-18,ATP250,Outdoor,Grass,Semifinals,3,Ram R.,Smith J.P.,161.0,156.0,6,4,7,6,0,0,0,0,0,0,,,2015-040,320.0,329.0
Newport,Hall of Fame Championships,2015-07-18,ATP250,Outdoor,Grass,Semifinals,3,Karlovic I.,Sock J.,24.0,39.0,7,6,6,4,0,0,0,0,0,0,,,2015-040,1450.0,1090.0
Newport,Hall of Fame Championships,2015-07-19,ATP250,Outdoor,Grass,The Final,3,Ram R.,Karlovic I.,161.0,24.0,7,6,5,7,7,6,0,0,0,0,,,2015-040,320.0,1450.0
Bastad,SkiStar Swedish Open,2015-07-20,ATP250,Outdoor,Clay,1st Round,3,Paire B.,Eriksson M.,62.0,536.0,7,6,6,3,0,0,0,0,0,0,,,2015-041,776.0,62.0
Bastad,SkiStar Swedish Open,2015-07-20,ATP250,Outdoor,Clay,1st Round,3,Lindell C.,Souza J.,177.0,88.0,6,2,3,6,6,4,0,0,0,0,,,2015-041,273.0,566.0
Bastad,SkiStar Swedish Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Zverev A.,Reister J.,123.0,926.0,6,7,6,4,6,3,0,0,0,0,,,2015-041,439.0,15.0
Bastad,SkiStar Swedish Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Mathieu P.H.,Chardy J.,121.0,43.0,7,5,6,3,0,0,0,0,0,0,,,2015-041,445.0,950.0
Bastad,SkiStar Swedish Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Gulbis E.,Ilhan M.,81.0,77.0,6,2,6,0,0,0,0,0,0,0,,,2015-041,610.0,657.0
Bastad,SkiStar Swedish Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Bellucci T.,Ymer E.,41.0,133.0,6,4,6,2,0,0,0,0,0,0,,,2015-041,1065.0,412.0
Bastad,SkiStar Swedish Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Darcis S.,Gimeno-Traver D.,67.0,69.0,6,4,6,3,0,0,0,0,0,0,,,2015-041,731.0,727.0
Bastad,SkiStar Swedish Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Almagro N.,Verdasco F.,138.0,38.0,6,4,1,6,7,5,0,0,0,0,,,2015-041,380.0,1080.0
Bastad,SkiStar Swedish Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Janowicz J.,Arnaboldi A.,48.0,165.0,6,4,7,5,0,0,0,0,0,0,,,2015-041,895.0,304.0
Bastad,SkiStar Swedish Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Vanni L.,57.0,141.0,6,4,6,4,0,0,0,0,0,0,,,2015-041,823.0,379.0
Bastad,SkiStar Swedish Open,2015-07-22,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Dutra Silva R.,68.0,545.0,1,6,6,4,6,4,0,0,0,0,,,2015-041,727.0,60.0
Bastad,SkiStar Swedish Open,2015-07-22,ATP250,Outdoor,Clay,1st Round,3,Istomin D.,Schwartzman D.,73.0,66.0,6,3,6,4,0,0,0,0,0,0,,,2015-041,700.0,745.0
Bastad,SkiStar Swedish Open,2015-07-22,ATP250,Outdoor,Clay,2nd Round,3,Bellucci T.,Lindell C.,41.0,177.0,6,3,6,4,0,0,0,0,0,0,,,2015-041,1065.0,273.0
Bastad,SkiStar Swedish Open,2015-07-22,ATP250,Outdoor,Clay,2nd Round,3,Zverev A.,Monaco J.,123.0,27.0,6,4,6,2,0,0,0,0,0,0,,,2015-041,439.0,1215.0
Bastad,SkiStar Swedish Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Istomin D.,Almagro N.,73.0,138.0,6,3,6,3,0,0,0,0,0,0,,,2015-041,700.0,380.0
Bastad,SkiStar Swedish Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Robredo T.,Ramos-Vinolas A.,21.0,57.0,6,4,6,4,0,0,0,0,0,0,,,2015-041,1540.0,823.0
Bastad,SkiStar Swedish Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Gulbis E.,121.0,81.0,6,3,6,3,0,0,0,0,0,0,,,2015-041,445.0,610.0
Bastad,SkiStar Swedish Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Paire B.,Goffin D.,62.0,14.0,6,2,6,3,0,0,0,0,0,0,,,2015-041,776.0,2180.0
Bastad,SkiStar Swedish Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Darcis S.,Janowicz J.,67.0,48.0,6,1,6,4,0,0,0,0,0,0,,,2015-041,731.0,895.0
Bastad,SkiStar Swedish Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Delbonis F.,25.0,68.0,6,4,6,7,6,0,0,0,0,0,,,2015-041,1297.0,727.0
Bastad,SkiStar Swedish Open,2015-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Zverev A.,Bellucci T.,123.0,41.0,5,7,6,4,6,2,0,0,0,0,,,2015-041,439.0,1065.0
Bastad,SkiStar Swedish Open,2015-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Robredo T.,Mathieu P.H.,21.0,121.0,6,3,6,3,0,0,0,0,0,0,,,2015-041,1540.0,445.0
Bastad,SkiStar Swedish Open,2015-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Paire B.,Istomin D.,62.0,73.0,6,4,6,2,0,0,0,0,0,0,,,2015-041,776.0,700.0
Bastad,SkiStar Swedish Open,2015-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Cuevas P.,Darcis S.,25.0,67.0,6,3,6,4,0,0,0,0,0,0,,,2015-041,1297.0,731.0
Bastad,SkiStar Swedish Open,2015-07-25,ATP250,Outdoor,Clay,Semifinals,3,Robredo T.,Zverev A.,21.0,123.0,6,3,6,4,0,0,0,0,0,0,,,2015-041,1540.0,439.0
Bastad,SkiStar Swedish Open,2015-07-25,ATP250,Outdoor,Clay,Semifinals,3,Paire B.,Cuevas P.,62.0,25.0,6,4,6,3,0,0,0,0,0,0,,,2015-041,776.0,1297.0
Bastad,SkiStar Swedish Open,2015-07-26,ATP250,Outdoor,Clay,The Final,3,Paire B.,Robredo T.,62.0,21.0,7,6,6,3,0,0,0,0,0,0,,,2015-041,776.0,1540.0
Bogota,Claro Open Colombia,2015-07-20,ATP250,Outdoor,Clay,1st Round,3,Sugita Y.,Barrientos N.,152.0,293.0,3,6,6,3,6,4,0,0,0,0,,,2015-042,337.0,161.0
Bogota,Claro Open Colombia,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Jaziri M.,Krajicek A.,82.0,126.0,6,7,6,2,6,4,0,0,0,0,,,2015-042,606.0,427.0
Bogota,Claro Open Colombia,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Demoliner M.,Marchenko I.,1184.0,106.0,6,3,7,5,0,0,0,0,0,0,,,2015-042,6.0,499.0
Bogota,Claro Open Colombia,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Ito T.,Ebden M.,105.0,131.0,1,6,6,3,6,4,0,0,0,0,,,2015-042,504.0,414.0
Bogota,Claro Open Colombia,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Sarkissian A.,Millman J.,204.0,97.0,6,3,6,3,0,0,0,0,0,0,,,2015-042,234.0,531.0
Bogota,Claro Open Colombia,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Stepanek R.,Roger-Vasselin E.,369.0,149.0,3,6,6,3,6,4,0,0,0,0,,,2015-042,117.0,358.0
Bogota,Claro Open Colombia,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Menendez-Maceiras A.,Gonzalez A.,116.0,115.0,4,6,6,4,7,6,0,0,0,0,,,2015-042,470.0,470.0
Bogota,Claro Open Colombia,2015-07-22,ATP250,Outdoor,Clay,1st Round,3,Ram R.,Falla A.,86.0,120.0,6,4,3,6,6,3,0,0,0,0,,,2015-042,570.0,448.0
Bogota,Claro Open Colombia,2015-07-22,ATP250,Outdoor,Clay,1st Round,3,Berrer M.,Ward J.,129.0,93.0,6,4,6,7,7,5,0,0,0,0,,,2015-042,421.0,551.0
Bogota,Claro Open Colombia,2015-07-22,ATP250,Outdoor,Clay,1st Round,3,Groth S.,Pella G.,64.0,104.0,7,5,4,6,7,5,0,0,0,0,,,2015-042,765.0,510.0
Bogota,Claro Open Colombia,2015-07-22,ATP250,Outdoor,Clay,1st Round,3,Galan D.E.,Riba P.,607.0,261.0,7,6,6,3,0,0,0,0,0,0,,,2015-042,48.0,180.0
Bogota,Claro Open Colombia,2015-07-23,ATP250,Outdoor,Clay,1st Round,3,Gomez A.,Baghdatis M.,698.0,45.0,6,3,0,6,7,6,0,0,0,0,,,2015-042,34.0,925.0
Bogota,Claro Open Colombia,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Mannarino A.,Ram R.,33.0,86.0,7,5,6,3,0,0,0,0,0,0,,,2015-042,1150.0,570.0
Bogota,Claro Open Colombia,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Jaziri M.,Sarkissian A.,82.0,204.0,6,7,6,3,6,2,0,0,0,0,,,2015-042,606.0,234.0
Bogota,Claro Open Colombia,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Karlovic I.,Galan D.E.,23.0,607.0,6,7,6,1,6,3,0,0,0,0,,,2015-042,1450.0,48.0
Bogota,Claro Open Colombia,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Stepanek R.,Groth S.,369.0,64.0,6,4,6,0,0,0,0,0,0,0,,,2015-042,117.0,765.0
Bogota,Claro Open Colombia,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Berrer M.,Demoliner M.,129.0,1184.0,6,3,7,6,0,0,0,0,0,0,,,2015-042,421.0,6.0
Bogota,Claro Open Colombia,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Estrella Burgos V.,Sugita Y.,49.0,152.0,6,4,6,7,6,2,0,0,0,0,,,2015-042,886.0,337.0
Bogota,Claro Open Colombia,2015-07-24,ATP250,Outdoor,Clay,2nd Round,3,Ito T.,Gomez A.,105.0,698.0,6,1,5,7,6,0,0,0,0,0,,,2015-042,504.0,34.0
Bogota,Claro Open Colombia,2015-07-24,ATP250,Outdoor,Clay,2nd Round,3,Tomic B.,Menendez-Maceiras A.,29.0,116.0,6,7,6,2,6,4,0,0,0,0,,,2015-042,1195.0,470.0
Bogota,Claro Open Colombia,2015-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Mannarino A.,Jaziri M.,33.0,82.0,1,6,6,1,6,3,0,0,0,0,,,2015-042,1150.0,606.0
Bogota,Claro Open Colombia,2015-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Karlovic I.,Stepanek R.,23.0,369.0,3,6,7,6,6,4,0,0,0,0,,,2015-042,1450.0,117.0
Bogota,Claro Open Colombia,2015-07-25,ATP250,Outdoor,Clay,Quarterfinals,3,Berrer M.,Estrella Burgos V.,129.0,49.0,6,3,3,6,6,3,0,0,0,0,,,2015-042,421.0,886.0
Bogota,Claro Open Colombia,2015-07-25,ATP250,Outdoor,Clay,Quarterfinals,3,Tomic B.,Ito T.,29.0,105.0,6,1,6,4,0,0,0,0,0,0,,,2015-042,1195.0,504.0
Bogota,Claro Open Colombia,2015-07-25,ATP250,Outdoor,Clay,Semifinals,3,Mannarino A.,Karlovic I.,33.0,23.0,7,6,7,6,0,0,0,0,0,0,,,2015-042,1150.0,1450.0
Bogota,Claro Open Colombia,2015-07-25,ATP250,Outdoor,Clay,Semifinals,3,Tomic B.,Berrer M.,29.0,129.0,6,4,6,7,7,6,0,0,0,0,,,2015-042,1195.0,421.0
Bogota,Claro Open Colombia,2015-07-26,ATP250,Outdoor,Clay,The Final,3,Tomic B.,Mannarino A.,29.0,33.0,6,1,3,6,6,2,0,0,0,0,,,2015-042,1195.0,1150.0
Umag,Konzum Croatia Open,2015-07-20,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Delic M.,70.0,326.0,6,4,6,3,0,0,0,0,0,0,,,2015-043,717.0,140.0
Umag,Konzum Croatia Open,2015-07-20,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Vesely J.,32.0,44.0,6,4,6,4,0,0,0,0,0,0,,,2015-043,1160.0,945.0
Umag,Konzum Croatia Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Dzumhur D.,Rosol L.,100.0,54.0,6,3,6,0,0,0,0,0,0,0,,,2015-043,524.0,857.0
Umag,Konzum Croatia Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Lorenzi P.,Trevisan M.,85.0,462.0,1,6,6,2,7,5,0,0,0,0,,,2015-043,586.0,61.0
Umag,Konzum Croatia Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Trinker B.,Youzhny M.,417.0,90.0,2,6,6,3,6,3,0,0,0,0,,,2015-043,96.0,560.0
Umag,Konzum Croatia Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Androic T.,51.0,363.0,6,2,6,1,0,0,0,0,0,0,,,2015-043,881.0,119.0
Umag,Konzum Croatia Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Haider-Maurer A.,Fabbiano T.,61.0,209.0,6,3,6,4,0,0,0,0,0,0,,,2015-043,785.0,226.0
Umag,Konzum Croatia Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Giraldo S.,42.0,59.0,6,3,6,2,0,0,0,0,0,0,,,2015-043,1025.0,790.0
Umag,Konzum Croatia Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Coric B.,Granollers M.,36.0,71.0,6,3,6,3,0,0,0,0,0,0,,,2015-043,1109.0,715.0
Umag,Konzum Croatia Open,2015-07-21,ATP250,Outdoor,Clay,1st Round,3,Klizan M.,Carreno-Busta P.,37.0,56.0,7,6,6,7,6,1,0,0,0,0,,,2015-043,1100.0,825.0
Umag,Konzum Croatia Open,2015-07-22,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Djere L.,119.0,175.0,6,3,6,3,0,0,0,0,0,0,,,2015-043,450.0,277.0
Umag,Konzum Croatia Open,2015-07-22,ATP250,Outdoor,Clay,1st Round,3,Kavcic B.,Rublev A.,132.0,190.0,7,6,2,6,6,3,0,0,0,0,,,2015-043,413.0,247.0
Umag,Konzum Croatia Open,2015-07-22,ATP250,Outdoor,Clay,2nd Round,3,Sousa J.,Seppi A.,51.0,24.0,6,2,6,2,0,0,0,0,0,0,,,2015-043,881.0,1355.0
Umag,Konzum Croatia Open,2015-07-22,ATP250,Outdoor,Clay,2nd Round,3,Fognini F.,Dzumhur D.,32.0,100.0,6,3,7,5,0,0,0,0,0,0,,,2015-043,1160.0,524.0
Umag,Konzum Croatia Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Haider-Maurer A.,Klizan M.,61.0,37.0,6,4,6,4,0,0,0,0,0,0,,,2015-043,785.0,1100.0
Umag,Konzum Croatia Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Lajovic D.,26.0,119.0,6,1,3,1,0,0,0,0,0,0,,,2015-043,1235.0,450.0
Umag,Konzum Croatia Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Bautista R.,Kavcic B.,22.0,132.0,6,1,6,2,0,0,0,0,0,0,,,2015-043,1475.0,413.0
Umag,Konzum Croatia Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Coric B.,Bedene A.,36.0,70.0,6,4,6,4,0,0,0,0,0,0,,,2015-043,1109.0,717.0
Umag,Konzum Croatia Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Kohlschreiber P.,Lorenzi P.,42.0,85.0,6,2,7,5,0,0,0,0,0,0,,,2015-043,1025.0,586.0
Umag,Konzum Croatia Open,2015-07-23,ATP250,Outdoor,Clay,2nd Round,3,Monfils G.,Trinker B.,17.0,417.0,6,3,6,0,0,0,0,0,0,0,,,2015-043,1930.0,96.0
Umag,Konzum Croatia Open,2015-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Sousa J.,Fognini F.,51.0,32.0,6,2,3,6,7,6,0,0,0,0,,,2015-043,881.0,1160.0
Umag,Konzum Croatia Open,2015-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Thiem D.,Haider-Maurer A.,26.0,61.0,6,7,6,1,3,0,0,0,0,0,,,2015-043,1235.0,785.0
Umag,Konzum Croatia Open,2015-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Bautista R.,Coric B.,22.0,36.0,6,3,6,3,0,0,0,0,0,0,,,2015-043,1475.0,1109.0
Umag,Konzum Croatia Open,2015-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Monfils G.,Kohlschreiber P.,17.0,42.0,4,6,7,6,6,4,0,0,0,0,,,2015-043,1930.0,1025.0
Umag,Konzum Croatia Open,2015-07-25,ATP250,Outdoor,Clay,Semifinals,3,Sousa J.,Bautista R.,51.0,22.0,4,6,6,2,6,3,0,0,0,0,,,2015-043,881.0,1475.0
Umag,Konzum Croatia Open,2015-07-25,ATP250,Outdoor,Clay,Semifinals,3,Thiem D.,Monfils G.,26.0,17.0,1,6,6,3,6,1,0,0,0,0,,,2015-043,1235.0,1930.0
Umag,Konzum Croatia Open,2015-07-26,ATP250,Outdoor,Clay,The Final,3,Thiem D.,Sousa J.,26.0,51.0,6,4,6,1,0,0,0,0,0,0,,,2015-043,1235.0,881.0
Atlanta,BB&T Atlanta Open,2015-07-27,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Jaziri M.,76.0,77.0,6,1,7,6,0,0,0,0,0,0,,,2015-044,649.0,641.0
Atlanta,BB&T Atlanta Open,2015-07-27,ATP250,Outdoor,Hard,1st Round,3,Soeda G.,Dolgopolov O.,114.0,74.0,5,7,7,6,6,3,0,0,0,0,,,2015-044,480.0,670.0
Atlanta,BB&T Atlanta Open,2015-07-28,ATP250,Outdoor,Hard,1st Round,3,Muller G.,Young D.,52.0,54.0,6,2,6,1,0,0,0,0,0,0,,,2015-044,871.0,830.0
Atlanta,BB&T Atlanta Open,2015-07-28,ATP250,Outdoor,Hard,1st Round,3,Baghdatis M.,Krajicek A.,47.0,129.0,6,4,6,0,0,0,0,0,0,0,,,2015-044,925.0,420.0
Atlanta,BB&T Atlanta Open,2015-07-28,ATP250,Outdoor,Hard,1st Round,3,Johnson S.,Lacko L.,48.0,102.0,6,1,6,7,6,2,0,0,0,0,,,2015-044,905.0,515.0
Atlanta,BB&T Atlanta Open,2015-07-28,ATP250,Outdoor,Hard,1st Round,3,Becker B.,Berrer M.,63.0,122.0,7,5,0,0,0,0,0,0,0,0,,,2015-044,770.0,463.0
Atlanta,BB&T Atlanta Open,2015-07-28,ATP250,Outdoor,Hard,1st Round,3,Kudla D.,Harrison R.,94.0,128.0,3,6,6,4,7,6,0,0,0,0,,,2015-044,534.0,422.0
Atlanta,BB&T Atlanta Open,2015-07-28,ATP250,Outdoor,Hard,1st Round,3,Donaldson J.,Devvarman S.,156.0,147.0,6,1,3,6,6,4,0,0,0,0,,,2015-044,321.0,359.0
Atlanta,BB&T Atlanta Open,2015-07-28,ATP250,Outdoor,Hard,1st Round,3,Groth S.,Tiafoe F.,62.0,274.0,7,6,6,4,0,0,0,0,0,0,,,2015-044,773.0,173.0
Atlanta,BB&T Atlanta Open,2015-07-28,ATP250,Outdoor,Hard,1st Round,3,Sela D.,Fish M.,135.0,101.0,6,4,6,4,0,0,0,0,0,0,,,2015-044,402.0,591.0
Atlanta,BB&T Atlanta Open,2015-07-29,ATP250,Outdoor,Hard,1st Round,3,Berankis R.,Smyczek T.,87.0,75.0,6,4,6,4,0,0,0,0,0,0,,,2015-044,551.0,666.0
Atlanta,BB&T Atlanta Open,2015-07-29,ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Eubanks C.,290.0,,6,2,6,2,0,0,0,0,0,0,,,2015-044,162.0,
Atlanta,BB&T Atlanta Open,2015-07-29,ATP250,Outdoor,Hard,2nd Round,3,Muller G.,Donaldson J.,52.0,156.0,6,3,6,2,0,0,0,0,0,0,,,2015-044,871.0,321.0
Atlanta,BB&T Atlanta Open,2015-07-29,ATP250,Outdoor,Hard,2nd Round,3,Pospisil V.,Lu Y.H.,29.0,76.0,6,4,6,7,6,4,0,0,0,0,,,2015-044,1170.0,649.0
